CookerStat, GenerateAssetRegistry=0.607207, Initialize=1.611851, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_A81684B94E402941DAA655932DA00617, StartTime=2016.06.04-10.48.33, HierarchicalDDC=, DataSize=162382, Duration=4.692152, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
MaterialTransactionId228AC0FF4F074F8C3CF776AC3B8FC019_6, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_NoDEV_SL_VRIS_NoDBuf_EARLYZ3F4A38AD64AB251C58B8114A964375386_Num_SM5__0___TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQSkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSTDistanceFieldShadowsAndLightMapPolicyHQ8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTDistanceFieldShadowsAndLightMapPolicyHQ8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyLQAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyHQAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyLQSkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyHQSkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyLQ8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSTLightMapPolicyHQ8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyLQ8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSTLightMapPolicyHQ8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FEvaluateSurfelMaterialCS6258113C2EBBF117ED7778A8D1717F7C4F99C7B816742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222222222222222222222222220000440414000000140000001400000014000000_FLandscapeGrassWeightVS13EE43FECCCB2FA4D36DD12857B86FDBF81C467215542242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222220000440400001400000014000000140000001400000014000000_FLandscapeGrassWeightPS13EE43FECCCB2FA4D36DD12857B86FDBF81C467215542242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222220000440400001400000014000000140000001400000014000000_FConvertToUniformMeshVSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FConvertToUniformMeshGSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FLandscapeXYOffsetVertexFactoryE26C36EDFA93C6ED3AFFB36899EB78836EF9C5EE202222222222222222222200000072222220200_FLandscapeVertexFactoryE26C36EDFA93C6ED3AFFB36899EB78836EF9C5EE202222222222222222222200000072222220200_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000065500040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440044444434321214141414141414141414141402234141414141414141414744444444440404250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D0000000800000013000000100000000A00000010000000B533711718E12076C3AF78456876D2BB50C5AAF70000000000000000000000000000000000000000, ShaderCompilation=47544.722656, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_18, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_1B__F78F8DD2064DA80A329FA524C9E33C87FFDD2A4E, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=5329, Duration=5.371656, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F3DB177647221A84990D2D81D976D8B__8B218F2888F4A233E488B78DD07E97DF3B5E3DD1, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=3350, Duration=4.384398, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_18, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F3DB177647221A849__600B7ABB914CDD8E80042EA579DF062667ED473E, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=1749, Duration=3.611654, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1BE9A5D54794777405124CB0F0D4FC7__6BD5832802D7A69A384791E9833784D030F971CD, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=936, Duration=3.786273, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_19, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_1BE9A5D5479477740__44D433F628FAB1CE62F4B8C369A91C4BE4330EFF, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=401, Duration=3.967606, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_20, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_36__C4FEF662D259A70FA134AE0B5508CF0409F99664, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=24181, Duration=5.722075, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FB00796442F8E05CD7DD2AA7692D305__9CB236CD71FEB764CC59E4B00AADDCD4D25ABABA, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=11736, Duration=5.707067, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_21, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FB00796442F8E05CD__F5488212D09844638B69D527ACFA93C0E464A47A, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=4037, Duration=4.604049, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_21, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_4F__36E15A9F0CC60AB6F4FF5BFD1AEF6603A0B43BC2, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=5929, Duration=4.635263, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_22, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_092B505543F272555__8104A3677CBEB9A71884D37676DEF78506EA9D29, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=401, Duration=4.459850, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_10FCB7FA4B30289C8D59C4831DF35A6__A0B3E1369750EA5574FAAF5439F7AD3C2393980F, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=936, Duration=4.392691, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_23, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_10FCB7FA4B30289C8__2A4A384C389BA56C15A48AA09D25FEEE76EF7FE7, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=401, Duration=7.091753, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_23, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_BC__956DD93991D3FFE909962D9DBD9A31876E451406, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=48473, Duration=5.245235, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F2DDBBBF43C614B6C40BE79AAEB5E4C__36138A5B528D0301A2621536C676CE4CA7D06016, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=15760, Duration=4.842669, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_24, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F2DDBBBF43C614B6C__32ED37A3687C2D4384F6996BD3A8147B17865B4E, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=5953, Duration=4.411262, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_25, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_CC__18E2E1306E27EE4C16B9A545F386E3F36CDD8DE4, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=30077, Duration=5.131461, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0B4BFBF54571CAA844BD07A02076679__940216BACAE13D261BC3AE9195071BE2D49A8DCA, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=10510, Duration=6.364051, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_26, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0B4BFBF54571CAA84__2EF2C5D5F3725F792DB79BA0DDA5DD77EF75B7C7, StartTime=2016.06.04-10.54.01, HierarchicalDDC=, DataSize=1725, Duration=4.319210, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
